0173,E,6462.578,9047.6092,92.32254286,37,33,70,98,130,0.753846154,0.702702703,26,0.702702703,0,0,0,0,3,0.081081081,7,0.189189189,1,0.027027027,83,9,73,0,39,22.2972973,20,1.114864865,43,25,15.89471429,22,0.722487013,,,825,0,0,825,0,359.14,667.578,1112.63,3600,6,139,15,,,2/20/2018
0174,D,4913.428,6878.7992,77.99092064,19,44,63,88.2,120,0.735,0.894736842,17,0.894736842,0,0,0,0,0,0,2,0.105263158,0,0,83,12,37,0,41,25,20,1.25,42,25,9.879047619,22,0.449047619,,,475,0,0,1100,0,88.25,373.428,622.38,3600,2,206,13,,,2/20/2018
0175,F,5009.072,7012.7008,94.51079245,28,25,53,74.2,140,0.53,0.571428571,16,0.571428571,0,0,0,0,8,0.285714286,3,0.107142857,1,0.035714286,89,12,45,0,43,24.46428571,20,1.223214286,46,25,13.9645283,22,0.634751286,,,685,0,0,625,0,79.6,444.072,740.12,3600,2,156,15,,,2/20/2018
0176,C,15392.33,21549.262,91.07887574,85,84,169,236.6,250,0.9464,0.905882353,77,0.905882353,0,0,0,0,2,0.023529412,5,0.058823529,1,0.011764706,127,35,136,0,125,23.47058824,20,1.173529412,108,24.70238095,15.47662722,22,0.703483055,,,1995,0,0,2075,0,268.1,1569.33,2615.55,5500,11,412,46,,,2/20/2018
0177,C,7586.894,10621.6516,89.25757647,36,49,85,119,200,0.595,0.777777778,28,0.777777778,0,0,0,0,3,0.083333333,1,0.027777778,4,0.111111111,126,18,88,0,70,23.19444444,20,1.159722222,54,25,16.78223529,22,0.762828877,,,835,0,0,1225,0,262,855.894,1426.49,4400,4,405,29,,,2/20/2018
0178,F,4759.392,6663.1488,99.154,35,13,48,67.2,120,0.56,0.971428571,34,0.971428571,0,0,0,0,1,0.028571429,0,0,0,0,73,7,43,0,48,16.57142857,20,0.828571429,24,25,13.69416667,22,0.622462121,,,580,0,0,325,0,467.4,394.392,657.32,3600,0,134,32,,,2/20/2018
0179,D,7894.702,11052.5828,89.71252273,54,34,88,123.2,120,1.026666667,0.796296296,43,0.796296296,0,0,0,0,8,0.148148148,3,0.055555556,0,0,68,9,54,0,38,18.7962963,20,0.939814815,30,25,9.672386364,22,0.439653926,,,1015,0,0,850,0,555.4,510.702,851.17,3600,0,130,31,,,2/20/2018
0180,D,9474.254,13263.9556,86.91976147,68,41,109,152.6,198,0.770707071,0.808823529,55,0.808823529,0,0,0,0,6,0.088235294,7,0.102941176,0,0,127,15,52,0,89,14.26470588,20,0.713235294,55,25,8.688899083,22,0.394949958,,,970,0,0,1025,0,803.59,568.254,947.09,4356,0,195,21,,,2/20/2018
0181,C,10248.668,14348.1352,88.35058621,53,63,116,162.4,250,0.6496,0.830188679,44,0.830188679,0,0,0,0,3,0.056603774,6,0.113207547,0,0,127,19,99,0,93,25,20,1.25,93,23.80952381,13.25672414,22,0.60257837,,,1325,0,0,1500,0,361.4,922.668,1537.78,5500,44,247,47,,,2/20/2018
0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2/20/2018
0183,C,14474.348,20264.0872,92.78428205,77,79,156,218.4,300,0.728,0.896103896,69,0.896103896,0,0,0,0,3,0.038961039,3,0.038961039,2,0.025974026,127,30,199,0,94,20.32467533,20,1.016233766,108,24.36708861,23.68961539,22,1.076800699,,,1565,0,0,1925,0,869.29,2217.348,3695.58,6600,16,296,41,,,2/20/2018
0186,F,3607.174,5050.0436,85.88509524,24,18,42,58.8,120,0.49,0.458333333,11,0.458333333,0,0,0,0,2,0.083333333,11,0.458333333,0,0,71,8,13,0,39,21.875,20,1.09375,32,25,5.721190476,22,0.260054113,,,525,0,0,450,0,129.56,144.174,240.29,3600,0,117,5,,,2/20/2018
0187,D,5488.878,7684.4292,96.29610526,35,22,57,79.8,120,0.665,0.742857143,26,0.742857143,0,0,0,0,8,0.228571429,1,0.028571429,0,0,86,18,28,0,58,21.28571429,20,1.064285714,28,25,8.388245614,22,0.381283892,,,745,0,0,550,0,252.57,286.878,478.13,3600,0,148,6,,,2/20/2018
0188,D,6565.72,9192.008,91.19055556,49,23,72,100.8,120,0.84,0.755102041,37,0.755102041,0,0,0,0,3,0.06122449,9,0.183673469,0,0,77,11,20,0,54,19.08163265,20,0.954081633,23,25,4.738888889,22,0.21540404,,,935,0,0,575,0,304.6,204.72,341.2,3600,1,69,7,,,2/20/2018
0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2/20/2018
0190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2/20/2018
0191,D,8416.18,11782.652,91.48021739,44,48,92,128.8,162,0.795061728,0.863636364,38,0.863636364,0,0,0,0,3,0.068181818,2,0.045454545,1,0.022727273,82,12,105,0,49,24.20454546,20,1.210227273,34,25,19.94891304,22,0.906768775,,,1065,0,0,1200,0,374.1,1101.18,1835.3,3600,1,312,40,,,2/20/2018
0194,F,7615.384,10661.5376,96.39726582,55,24,79,110.6,130,0.850769231,0.581818182,32,0.581818182,0,0,0,0,6,0.109090909,15,0.272727273,2,0.036363636,116,8,37,0,91,22.45454546,20,1.122727273,21,22.91666667,9.565063291,22,0.434775604,,,1235,0,0,550,0,178.99,453.384,755.64,3600,32,105,22,,,2/20/2018
0195,F,5191.236,7267.7304,86.5206,38,22,60,84,120,0.7,0.552631579,21,0.552631579,0,0,0,0,5,0.131578947,9,0.236842105,3,0.078947368,73,18,16,0,50,16.18421053,20,0.809210526,22,21.59090909,4.201,22,0.190954545,,,615,0,0,475,0,412.78,151.236,252.06,3600,0,62,7,,,2/20/2018
